ADDRESS,C01,Expenses,Income
2170091116,3,48239164,65183164
2170091117,4,39023552,56527552
2170091120,5,66930940,72201940
2170091123,4,68515552,75289552
2170091128,3,49561164,91713164
2170092110,4,110949552,56517552
2170092115,1,14979388,20124388
2170092119,9,133941716,129260716
2170092121,4,68009552,61827552
2170093158,7,155088816,67427216
2170093161,5,77645000,58670000
2170093164,5,100177600,41260000
2170093166,4,108391200,67960000
2170094115,3,49646164,44268164
2170094117,4,36211600,47600000
2170094121,2,23049776,22298776
2170094127,5,85908940,83334940
2170095214,2,37106776,105172776
2170095215,1,18449388,15728388
2170095218,2,25232776,36242776
2170095222,3,47525164,62541164
2170095226,3,55980164,64113164
2170096004,4,27255552,44497552
2170096007,3,53021164,62168164
2170096010,3,52273164,79148164
2170096015,5,64797940,83666940
2170096016,2,52647776,51838776
2170097104,4,107913800,96906000
2170097107,9,130548407,229451594
2170097111,4,142096720,128317800
2170097114,5,114087000,106917600
2170097117,5,85556400,96015000
2170098158,2,100962656,109182656
2170098162,4,39884600,56250000
2170098163,4,39403062,50329062
2170098167,5,83880800,86825000
2170099060,5,37212940,55704940
2170099063,5,97347940,83704940
2170099066,3,56107164,69206164
2170099070,5,71773000,119709000
2170100152,2,53490776,53088776
2170100158,4,176990000,116708000
2170100160,6,135417328,110666328
2170100163,4,115771552,77817552
2170101151,10,249269000,279500000
2170101155,4,188935552,28329552
2170101162,2,48829988,29782388
2170102060,5,169392940,76421940
2170102061,2,36032776,68360776
2170102064,4,37011400,56980000
2170102068,3,23108000,22695000
2170103064,3,87101164,81703164
2170103068,4,71922552,80957552
2170104144,5,92777680,125714320
2170104146,2,68106000,80996000
2170104149,5,58718000,67696000
2170104153,5,61342000,79000000
2170104154,5,73782000,82720000
2170105104,2,39212374,29913774
2170105113,4,101289000,72020000
2170106052,5,61162940,42221940
2170106055,5,50267940,62021940
2170106058,5,88780000,42910000
2170106061,10,134179880,94623880
2170106066,3,118474000,171475000
2170107004,2,53338776,71788776
2170107008,4,52661164,112251164
2170107012,4,59017552,83757552
2170107013,4,54570552,85605552
2170107018,4,76565552,81325552
2170108004,4,83835552,73957552
2170108011,5,75676940,87086940
2170108015,2,33814776,26378776
2170109165,9,571990128,288127328
2170109166,4,41994632,51772552
2170109170,4,63999600,45755760
2170109174,7,143865476,157644716
2170109177,2,24515416,20354776
2170110271,3,25982000,17835000
2170110278,7,217625800,160595000
2170111147,3,57166000,59687000
2170111149,2,67621776,72446776
2170112143,4,63003552,58697552
2170112146,4,51216552,62217552
2170112150,3,67670164,73313164
2170112153,5,164357400,157181000
2170112155,4,94111552,71417552
2170113143,5,41959940,62971940
2170113151,3,46608164,27713164
2170114004,5,67228940,81401940
2170114007,4,58375552,47817552
2170114011,4,65624552,104407552
2170114014,4,65947552,81877552
2170114016,3,43305164,63533164
2170115150,2,25102776,29308776
2170115153,5,82778940,72721940
2170115156,4,86285940,93871940
2170115157,3,65292164,67643164
2170116006,4,85854776,95348776
2170116008,3,50110164,83583164
2170116012,3,87295164,72183164
2170116014,3,50336164,76063164
2170117004,4,107047952,69427552
2170117009,5,130287520,167476800
2170117011,5,60800740,51974940
2170118013,2,25872776,40448776
2170118017,2,84511776,51528776
2170119112,5,49292940,70496940
2170119121,3,58580164,90303164
2170120004,3,75150164,109128164
2170120007,5,94065940,104006940
2170120012,2,36172776,24536776
2170120017,4,55801552,77097552
2170121006,5,45126740,53471940
2170121009,4,24628552,31347552
2170121014,5,80081140,84031940
2170121017,5,46758940,56171940
2170122156,3,54149164,65143164
2170122158,2,44412776,42868776
2170122164,2,36348776,33908776
2170123006,4,41707552,51797552
2170123007,4,62375552,79217552
2170123012,1,16065388,19779388
2170123014,5,140061000,96690000
2170123018,5,54271552,45182552
2170124151,4,69541552,63109552
2170124155,4,77985552,68297552
2170124158,2,56676776,40860776
2170124162,3,70969364,57735164
2170124163,1,41061000,21416000
2170125052,3,50093164,33939164
2170125057,4,47031552,29693552
2170125060,4,56725552,68017552
2170125063,3,44577164,48179164
2170126102,4,39331464,62537464
2170126105,4,48802552,44317552
2170126113,1,22875388,24834388
2170126115,5,64300940,56396940
2170127098,4,70192352,47887552
2170127099,2,62338000,28950000
2170127102,2,130930240,92942760
2170127108,2,41328776,25728776
2170128105,3,67637164,70663164
2170128107,3,66177164,91819164
2170128110,7,195412000,148790000
2170128114,3,60947164,65143164
2170129058,5,146957000,98550000
2170129061,4,46951400,32643000
2170129066,5,73963152,57157552
2170129069,4,74275352,75297552
2170130108,2,30236776,38408776
2170130112,5,94739940,70921940
2170130116,5,78186940,80481940
2170130117,4,83281552,97097552
2170130122,4,66307552,108141552
2170131058,5,217939400,105585000
2170131062,6,144393928,87126328
2170131066,6,222540600,150553200
2170131067,5,195953800,215235000
2170131071,6,214529328,129186328
2170132092,4,42851552,54771552
2170132095,5,42803940,51921940
2170132099,5,59560940,65635940
2170132101,4,43287552,61283552
2170132104,3,41785164,41443164
2170134006,4,39909552,49557552
2170134008,3,31631164,11903164
2170134011,4,46826552,28697552
2170135058,6,306471200,166236800
2170135063,5,50427940,72976940
2170135070,5,102984940,65856940
2170136250,4,57147552,54957552
2170136254,5,104279940,89031940
2170137165,5,58581940,58796940
2170137166,5,52013000,55600000
2170137169,5,30747940,54003940
2170137175,1,23797388,14043388
2170138059,4,54154552,71457552
2170138060,3,39353164,51763164
2170138065,5,87114940,78151940
2170139249,4,44097552,70837552
2170139251,4,40500552,58245552
2170139256,4,46946000,39978000
2170140254,3,69902164,92228164
2170140258,5,90078940,107254940
2170140262,11,148337268,156373268
2170140266,5,52496940,69256940
2180001061,5,39329000,46925000
2180001062,4,48634600,97600000
2180001066,5,35221000,47925000
2180001072,3,31517000,34835000
2180002102,5,65778800,103480000
2180002106,5,43122400,30950000
2180002109,2,68226400,126920000
2180002112,3,30858000,50440000
2180003009,5,45145200,101250000
2180003013,6,685387800,280394000
2180004051,3,35773800,49780000
2180004056,3,83277800,94180000
2180004057,4,96862680,186397200
2180004061,7,186597516,118844740
2180004063,4,88960200,117267000
2180005166,4,137527080,76152000
2180005171,4,61655752,45277552
2180005173,3,94938200,118422000
2180005175,5,196326176,167002380
2180006152,6,359564400,193535000
2180006155,3,102012700,121040000
2180006158,4,157435200,98400000
2180006161,3,51768400,64800000
2180006165,4,204970400,165330000
2180007110,2,59016600,50440000
2180007112,3,75350800,80470200
2180007116,4,191190200,192200000
2180007121,1,26520400,16220000
2180008052,4,134143900,113628000
2180008054,5,135522400,146650000
2180008057,4,75424200,106616000
2180008060,4,103993000,103486000
2180008064,4,242156400,131016000
2180009006,4,243691500,268332000
2180009009,4,234454100,207248000
2180009012,3,191059000,217110000
2180009013,4,191365000,211676000
2180009016,3,139731000,207612000
2180010174,5,161697998,176234999
2180010176,4,137202400,82220000
2180010180,4,265289840,118659600
2180010182,5,163212800,149437000
2180010186,5,150753480,140114200
2180011173,2,145733280,165345200
2180011177,3,191849400,193704000
2180011180,4,308655800,174496000
2180011182,5,133900520,241435000
2180011184,4,88669000,122581000
2180012174,5,119832400,151545000
2180012177,4,91285100,141870000
2180012180,4,110548400,140520000
2180012181,2,56138500,105315000
2180012185,4,77691036,114240000
2180013111,3,60617168,41952968
2180013115,3,67922568,45247968
2180013117,3,82766900,108690000
2180013119,4,49294056,97952656
2180013123,8,142369148,146941248
2180014167,2,43878200,43820000
2180014169,2,60700000,60200000
2180014172,1,28776000,16510000
2180014176,2,32125200,21760000
2180014179,4,38350400,48960000
2180015051,6,180440700,140882500
2180015053,5,54153200,59670000
2180015056,2,100732200,62340000
2180015060,4,88414400,97880000
2180015062,5,71331200,68070000
2180016174,3,90099000,32380000
2180016175,5,170378200,72450000
2180016178,5,79758600,107850000
2180017147,3,64337084,89933164
2180017150,5,268208540,130380000
2180017152,3,221647800,144690000
2180017155,3,72045320,63690000
2180017157,5,148146940,124166960
2180018226,6,327196400,204940000
2180018227,4,111249200,81360000
2180018231,4,70963700,88391200
2180018233,4,110103800,92340000
2180018236,4,58473200,31780000
2180019170,3,85353600,97495000
2180019174,3,44903200,71295000
2180019177,5,110867500,84825000
2180019178,4,70258800,103660000
2180020060,2,68792400,32500000
2180020063,3,67956800,125958000
2180020069,2,38747000,132970000
2180020071,3,38918000,33615000
